tid,target_chembl_id,target_pref_name,target_type,assay_id,assay_chembl_id,assay_description,assay_type,assay_type_desc,assay_test_type,assay_category_chembl,bao_format,bao_label,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,variant_id,variant_mutation,variant_accession,variant_isoform,confidence_score,confidence_desc,relationship_type,relationship_desc,src_id,src_short_name,src_assay_id,doc_chembl_id,doc_year,doc_journal,pubmed_id,doi,doc_title,assay_parameters,n_assay_parameters,assay_classifications,n_assay_classifications,n_activities,n_activities_with_pchembl,n_distinct_compounds,standard_types,activity_comments,n_activity_comments,assay_category,classification_confidence,classification_reason,review_required,classification_method,llm_category,llm_confidence,llm_evidence,llm_reasoning,llm_evidence_verified,llm_error,final_category,final_confidence,final_method,final_review_required
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164070,CHEMBL5048931,Activation of human glucokinase assessed as decrease in glucose Km,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,0,2,Km:2,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase assessed as decrease in glucose Km」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2164071,CHEMBL5048932,Activation of human glucokinase assessed as increase rate of glucose turnover,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5046279,2022,J Med Chem,35179904,10.1021/acs.jmedchem.1c02110,Discovery of a Partial Glucokinase Activator Clinical Candidate: Diethyl ((3-(3-((5-(Azetidine-1-carbonyl)pyrazin-2-yl)oxy)-5-isopropoxybenzamido)-1<i>H</i>-pyrazol-1-yl)methyl)phosphonate (BMS-820132).,,0,,0,2,0,2,Kcat:2,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase assessed as increase rate of glucose t…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2173065,CHEMBL5058199,Inhibition of GCK (unknown origin) at 1 uM,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5055685,2021,J Med Chem,34854662,10.1021/acs.jmedchem.1c01305,Discovery of the First Potent IDO1/IDO2 Dual Inhibitors: A Promising Strategy for Cancer Immunotherapy.,,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK (unknown origin) at 1 uM」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2173888,CHEMBL5059136,GCK(h) Kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL5058645,2022,,,10.6019/CHEMBL5058645,Data for DCP probe JNJ-6204,,0,,0,1,0,1,Inhibition:1,"[{""comment"": ""Not Active"", ""n"": 1}]",1,GCK 抑制,medium,描述无方向措辞，依据实测 standard_type 推断（Inhibition:1→抑制）,TRUE,rule,GCK 抑制,medium,GCK(h) Kinase panel,实验描述为激酶面板筛选，暗示酶活性检测；实测standard_type仅Inhibition，指向化合物对GCK活性的抑制。assay_type标记为Binding存疑，但整体信息支持抑制功能测定。,TRUE,,GCK 抑制,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2242763,CHEMBL5156973,Inhibition of human recombinant GCK (1 to 473 residues) using myelin basic protein as substrate in presence of ATP incubated for 40 mins by radiometric based scintillation method,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5154685,2022,J Med Chem,34985886,10.1021/acs.jmedchem.1c00672,"Discovery of 3,4-Dihydrobenzo[<i>f</i>][1,4]oxazepin-5(2<i>H</i>)-one Derivatives as a New Class of Selective TNIK Inhibitors and Evaluation of Their Anti-Colorectal Cancer Effects.",,0,,0,1,1,1,IC50:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human recombinant GCK (1 to 473 residues) using myelin b…」；standard_type 与描述一致（IC50:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2300468,CHEMBL5261324,Agonist activity at glucokinase (unknown origin) assessed as fold increase at 10 uM by luciferase reporter gene assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5260805,2017,Eur J Med Chem,28231521,10.1016/j.ejmech.2017.02.031,"Therapeutic journey of 2,4-thiazolidinediones as a versatile scaffold: An insight into structure activity relationship.",,0,,0,1,0,1,FC:1,,0,GCK 激活,medium,描述无方向措辞，依据实测 standard_type 推断（FC:1→激活）,TRUE,rule,细胞或表型效应,medium,by luciferase reporter gene assay,该实验使用荧光素酶报告基因检测，读数反映的是细胞水平的响应，而非直接测量GCK酶活性，因此属于细胞或表型效应。,TRUE,,细胞或表型效应,medium,llm,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2300654,CHEMBL5261510,Activation of recombinant human glucokinase assessed as increase in maximal activation by measuring accumulation of NADH in presence of S0.5 of glucose and NAD by plate reader analysis,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5260807,2017,Eur J Med Chem,28390958,10.1016/j.ejmech.2017.03.042,Discovery of liver-directed glucokinase activator having anti-hyperglycemic effect without hypoglycemia.,,0,,0,17,14,17,EC50:17,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human glucokinase assessed as increase in ma…」；standard_type 与描述一致（EC50:17→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2300657,CHEMBL5261513,Activation of recombinant human glucokinase assessed as increase in maximal activation by measuring accumulation of NADH at 60 uM in presence of S0.5 of glucose and NAD by plate reader analysis,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL5260807,2017,Eur J Med Chem,28390958,10.1016/j.ejmech.2017.03.042,Discovery of liver-directed glucokinase activator having anti-hyperglycemic effect without hypoglycemia.,,0,,0,1,0,1,Activity:1,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human glucokinase assessed as increase in ma…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2403307,CHEMBL5464035,Inhibition of GCK at 10.0 µM in the Eurofins Kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL5463725,2023,,,10.6019/CHEMBL5463725,Data for DCP probe BAY-277,,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK at 10.0 µM in the Eurofins Kinase panel」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2403558,CHEMBL5464286,% Activity remaining of GCK in the Dundee kinase panel at 1.0 µM,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL5463727,2023,,,10.6019/CHEMBL5463727,Data for DCP probe SGK3-PROTAC1,,0,,0,2,0,2,% Activity remaining:2,"[{""comment"": ""Not Active"", ""n"": 2}]",1,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（% Activity remaining:2）,TRUE,rule,无法判断,low,% Activity remaining of GCK in the Dundee kinase panel at 1.0 µM,实验描述仅提供剩余活性百分比，未指明化合物是增强还是降低酶活性，因此无法判断是激活或抑制。,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2403806,CHEMBL5464534,Inhibition of GCK (h) at 10.0 µM in the Eurofins Kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL5463729,2023,,,10.6019/CHEMBL5463729,Data for DCP probe BAY 1753011,,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK (h) at 10.0 µM in the Eurofins Kinase panel」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2404184,CHEMBL5464912,Inhibition of GCK (h) at 10.0 µM in the Eurofins Kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL5463729,2023,,,10.6019/CHEMBL5463729,Data for DCP probe BAY 1753011,,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of GCK (h) at 10.0 µM in the Eurofins Kinase panel」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2520863,CHEMBL5657730,Inhibition of human GCK assessed as remaining activity at 10 uM in presence of ATP by radiometric kinase assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,72,LIT_CHEM_PROBES,,CHEMBL5653622,2016,Oncotarget,26295308,10.18632/oncotarget.4919,The clinical development candidate CCT245737 is an orally active CHK1 inhibitor with preclinical activity in RAS mutant NSCLC and Eµ-MYC driven B-cell lymphoma.,"[{""type"": ""EFO_ID"", ""text_value"": ""EFO:1001938"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:1001938""}, {""type"": ""EFO_TERM"", ""text_value"": ""b-cell non-hodgkins lymphoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""b-cell non-hodgkins lymphoma""}]",2,,0,1,0,1,Activity:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK assessed as remaining activity at 10 uM in pre…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2542275,CHEMBL5679451,Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 residues) expressed in baculovirus infected Sf21 cells at 0.3 uM by filter binding assay relative to control,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,Sf21,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,72,LIT_CHEM_PROBES,,CHEMBL5678798,2009,Clin Cancer Res,19383820,10.1158/1078-0432.ccr-08-2530,"Antitumor activity of GSK1904529A, a small-molecule inhibitor of the insulin-like growth factor-I receptor tyrosine kinase.","[{""type"": ""EFO_ID"", ""text_value"": ""MONDO:0004992"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""MONDO:0004992""}, {""type"": ""EFO_TERM"", ""text_value"": ""cancer"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""cancer""}]",2,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 r…」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2542508,CHEMBL5679684,Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 residues) expressed in baculovirus infected Sf21 cells at 3 uM by filter binding assay relative to control,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,Sf21,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,72,LIT_CHEM_PROBES,,CHEMBL5678798,2009,Clin Cancer Res,19383820,10.1158/1078-0432.ccr-08-2530,"Antitumor activity of GSK1904529A, a small-molecule inhibitor of the insulin-like growth factor-I receptor tyrosine kinase.","[{""type"": ""EFO_ID"", ""text_value"": ""MONDO:0004992"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""MONDO:0004992""}, {""type"": ""EFO_TERM"", ""text_value"": ""cancer"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""cancer""}]",2,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 r…」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2544622,CHEMBL5681798,Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 residues) expressed in baculovirus infected Sf21 cells assessed as residual activity at 0.1 uM relative to control,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,Sf21,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,72,LIT_CHEM_PROBES,,CHEMBL5678806,2012,Mol Cancer Ther,22319201,10.1158/1535-7163.mct-11-0765,"NMS-P937, an orally available, specific small-molecule polo-like kinase 1 inhibitor with antitumor activity in solid and hematologic malignancies.","[{""type"": ""EFO_ID"", ""text_value"": ""EFO:0002618"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0002618""}, {""type"": ""EFO_TERM"", ""text_value"": ""pancreatic carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""pancreatic carcinoma""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:0005952"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0005952""}, {""type"": ""EFO_TERM"", ""text_value"": ""non-hodgkins lymphoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""non-hodgkins lymphoma""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:1001950"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:1001950""}, {""type"": ""EFO_TERM"", ""text_value"": ""colon carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""colon carcinoma""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:0001663"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0001663""}, {""type"": ""EFO_TERM"", ""text_value"": ""prostate carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""prostate carcinoma""}, {""type"": ""EFO_ID"", ""text_value"": ""MONDO:0008170"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""MONDO:0008170""}, {""type"": ""EFO_TERM"", ""text_value"": ""ovarian cancer"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""ovarian cancer""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:0005950"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0005950""}, {""type"": ""EFO_TERM"", ""text_value"": ""head and neck neoplasia"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""head and neck neoplasia""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:1000595"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:1000595""}, {""type"": ""EFO_TERM"", ""text_value"": ""thyroid gland undifferentiated (anaplastic) carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""thyroid gland undifferentiated (anaplastic) carcinoma""}]",14,,0,1,0,1,Activity:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 r…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2544882,CHEMBL5682058,Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 residues) expressed in baculovirus infected Sf21 cells assessed as residual activity at 1 uM relative to control,B,Binding,,,BAO_0000219,cell-based format,Homo sapiens,9606,,,Sf21,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,72,LIT_CHEM_PROBES,,CHEMBL5678806,2012,Mol Cancer Ther,22319201,10.1158/1535-7163.mct-11-0765,"NMS-P937, an orally available, specific small-molecule polo-like kinase 1 inhibitor with antitumor activity in solid and hematologic malignancies.","[{""type"": ""EFO_ID"", ""text_value"": ""EFO:0002618"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0002618""}, {""type"": ""EFO_TERM"", ""text_value"": ""pancreatic carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""pancreatic carcinoma""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:0005952"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0005952""}, {""type"": ""EFO_TERM"", ""text_value"": ""non-hodgkins lymphoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""non-hodgkins lymphoma""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:1001950"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:1001950""}, {""type"": ""EFO_TERM"", ""text_value"": ""colon carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""colon carcinoma""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:0001663"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0001663""}, {""type"": ""EFO_TERM"", ""text_value"": ""prostate carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""prostate carcinoma""}, {""type"": ""EFO_ID"", ""text_value"": ""MONDO:0008170"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""MONDO:0008170""}, {""type"": ""EFO_TERM"", ""text_value"": ""ovarian cancer"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""ovarian cancer""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:0005950"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:0005950""}, {""type"": ""EFO_TERM"", ""text_value"": ""head and neck neoplasia"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""head and neck neoplasia""}, {""type"": ""EFO_ID"", ""text_value"": ""EFO:1000595"", ""standard_type"": ""EFO_ID"", ""standard_text_value"": ""EFO:1000595""}, {""type"": ""EFO_TERM"", ""text_value"": ""thyroid gland undifferentiated (anaplastic) carcinoma"", ""standard_type"": ""EFO_TERM"", ""standard_text_value"": ""thyroid gland undifferentiated (anaplastic) carcinoma""}]",14,,0,1,0,1,Activity:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of N-terminal GST- tagged recombinant human GCK (1 to 473 r…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2586464,CHEMBL5724151,activity of GCK(h) at 1.0 µM in the Eurofins Kinase panel,B,Binding,In vitro,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,54,DONATED_PROBES,,CHEMBL5723584,2023,,,10.6019/CHEMBL5723584,Data for DCP probe C3TD879,,0,,0,1,0,1,activity:1,,0,无法判断,low,描述无方向措辞，standard_type 也全为方向中性（activity:1）,TRUE,rule,无法判断,low,activity of GCK(h) at 1.0 µM in the Eurofins Kinase panel,描述仅提及“activity”，未指明是激活还是抑制，也无法判断是功能检测还是结合实验，信息不足。,TRUE,,无法判断,low,manual_review_required,TRUE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,2590725,CHEMBL5733424,"Inhibition Assay: The in vitro activity of the compounds described herein in inhibiting TAK1, HCK, and other kinases were obtained using an Invitrogen Select Screening assay as known in the art.",B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,37,BINDINGDB,2664_1_pol_4164,CHEMBL5726816,2018,,,,Methods to treat lymphoplasmacytic lymphoma,,0,,0,9,1,3,IC50:3; k_off:3; kon:3,"[{""comment"": ""749565"", ""n"": 3}, {""comment"": ""749562"", ""n"": 3}, {""comment"": ""749555"", ""n"": 3}]",3,GCK 抑制,medium,描述命中抑制类措辞：「Inhibition Assay: The in vitro activity of the compounds described her…」；standard_type 同时指向多个方向（IC50:3→抑制、k_off:3→结合、kon:3→结合），已按描述判定,TRUE,rule,无法判断,high,"Inhibition Assay: The in vitro activity of the compounds described herein in inhibiting TAK1, HCK, and other kinases were obtained using an Invitrogen Select Screening assay as known in the art.",实验描述明确测量的是TAK1、HCK等激酶的抑制活性，未提及葡萄糖激酶（GCK），无法判断该实验是否实际测量了GCK的抑制或其他效应。,TRUE,,GCK 抑制,low,manual_review_required,TRUE
